0,9.385,27.4
1,12.782,30.1
2,14.793000000000001,31.9
3,17.589000000000002,34.8
4,20.742,37.1
5,23.423,39.2
6,26.077999999999996,40.7
7,27.470000000000006,42.1
8,28.069,42.9
9,28.975,44.2
10,30.189,45.0
11,30.897000000000002,45.8
12,30.812000000000005,46.4
13,32.227000000000004,47.5
14,32.136,47.9
15,32.92100000000001,48.0
16,33.602999999999994,48.9
17,34.128,49.0
18,34.498000000000005,49.7
19,33.97599999999999,49.9
20,33.692,50.4
21,34.21900000000001,50.5
22,34.653999999999996,51.0
23,34.509,51.3
24,33.971000000000004,51.5
25,35.065999999999995,51.7
26,34.061,51.9
27,35.223,52.5
28,35.057,52.6
29,35.369,52.8
30,35.511,52.9
31,35.528,53.0
32,35.906,53.0
33,35.968,52.9
34,35.864,53.0
35,35.955,53.2
36,35.114,53.3
37,36.535,53.4
38,36.721999999999994,53.4
39,36.358999999999995,53.4
40,35.492000000000004,53.6
41,37.324,53.8
42,36.406,53.9
43,36.375,53.9
44,36.75599999999999,54.0
45,36.676,54.2
46,37.709,54.4
47,35.916,54.5
48,35.753,54.6
49,37.065999999999995,54.6
50,36.57899999999999,54.8
51,37.254000000000005,54.8
52,36.937999999999995,54.8
53,37.501,54.9
54,37.144000000000005,54.9
55,37.054,54.9
56,36.349,54.9
57,36.888,54.9
58,37.20399999999999,55.0
59,36.675000000000004,55.0
60,37.637,55.0
61,36.86,55.0
62,35.778999999999996,55.0
63,37.355000000000004,55.0
64,37.178,55.0
65,36.987,55.0
66,37.49,55.8
67,37.31099999999999,56.1
68,37.15,56.2
69,37.793,56.6
70,37.852000000000004,56.6
71,37.249,56.6
72,37.61999999999999,56.7
73,37.260999999999996,56.8
74,37.189,56.9
75,37.275999999999996,56.9
76,38.945,56.9
77,38.3,56.9
78,38.199,56.9
79,39.0,56.9
80,38.767,57.0
81,39.029999999999994,57.0
82,37.688,57.0
83,38.632,57.0
84,38.388999999999996,57.0
85,38.775000000000006,57.0
86,38.321,57.1
87,38.499,57.1
88,38.398,57.1
89,38.29299999999999,57.2
90,38.49399999999999,57.2
91,38.85300000000001,57.4
92,39.422,57.5
93,38.06,57.5
94,37.967,57.6
95,38.631,57.6
96,39.218,57.9
97,39.315000000000005,57.9
98,38.89,57.7
99,38.707,57.7
100,39.054,58.0
101,37.928,57.8
102,38.675,57.8
103,39.473,57.9
104,37.738,58.1
105,38.785,58.1
106,38.777,58.2
107,38.84,58.2
108,38.199,58.2
109,38.81999999999999,58.3
110,38.064,58.5
111,39.06,58.5
112,38.647,58.5
113,39.411,58.7
114,38.486000000000004,58.9
115,40.403000000000006,58.9
116,39.571999999999996,58.9
117,39.53699999999999,59.0
118,40.149,59.0
119,40.088,59.0
120,39.24900000000001,59.0
121,38.895,59.0
122,39.193999999999996,59.0
123,39.301,59.0
124,39.475,59.0
125,40.30800000000001,59.0
126,39.07799999999999,59.0
127,38.43600000000001,59.0
128,40.992000000000004,59.0
129,39.79299999999999,59.0
130,40.2,59.1
131,39.894999999999996,59.1
132,40.614,59.1
133,40.118,59.1
134,39.266,59.3
135,39.282999999999994,59.3
136,39.63099999999999,59.3
137,40.56400000000001,59.3
138,39.044000000000004,59.3
139,39.62,59.3
140,40.433,59.3
141,40.02,59.3
142,39.987,59.3
143,39.410000000000004,59.3
144,39.464,59.3
145,40.581,59.3
146,39.074999999999996,59.4
147,40.057,59.5
148,40.11,59.5
149,39.589000000000006,59.6
150,39.368,59.6
151,40.375,59.6
152,40.727,59.6
153,39.479,59.6
154,39.583999999999996,59.6
155,40.533,59.6
156,39.869,59.7
157,39.266000000000005,59.7
158,39.49399999999999,59.7
159,40.355,59.7
160,39.58299999999999,59.7
161,39.842999999999996,59.7
162,40.605000000000004,59.7
163,40.283,59.7
164,39.574,59.7
165,40.53699999999999,59.8
166,40.53499999999999,60.0
167,39.419000000000004,60.0
168,40.106,60.2
169,39.495000000000005,60.3
170,40.001,60.3
171,40.033,60.3
172,40.427,60.3
173,38.68300000000001,60.3
174,40.24300000000001,60.3
175,40.971999999999994,60.3
176,40.21,60.4
177,40.307,60.3
178,39.635000000000005,60.3
179,40.358999999999995,60.3
180,39.673,60.3
181,40.97099999999999,60.3
182,39.845,60.3
183,40.062,60.4
184,40.257000000000005,60.4
185,40.028,60.4
186,39.575,60.3
187,39.04299999999999,60.3
188,41.058,60.3
189,40.426,60.3
190,38.724000000000004,60.3
191,39.150999999999996,60.3
192,39.440999999999995,60.3
193,39.039,60.3
194,39.921,60.3
195,39.282000000000004,60.3
196,40.009,60.4
197,39.435,60.4
198,39.503,60.4
199,40.062,60.4
